c1,c2,c3,c4,x,y,z,tx,ty,tz
4.873028,5.659245,4.413405,5.268662,-0.5204391,0.04424885,0.706109,-0.5175412,0.1060266,0.7113756
6.717544,4.387866,6.174911,3.501072,1.625786,0.09776084,1.159845,1.617002,0.1569204,1.165977
6.129318,2.459505,6.298562,2.855261,1.985468,1.75987,-0.3498344,1.969961,1.920969,-0.3505582
4.600617,5.321136,3.878444,4.710748,-0.4501076,1.110013,1.009117,-0.4468009,1.221067,1.020558
5.147071,4.115981,5.786679,4.892302,0.6005688,0.3369434,-1.15591,0.5969398,0.4090116,-1.165552
7.207516,1.926007,7.571972,3.015954,3.031727,1.099144,-0.9021034,3.014924,1.158436,-0.8977461
3.691196,5.337919,4.121314,5.643906,-0.9353447,0.7975633,-0.555912,-0.929278,0.8800856,-0.56005
7.44741,2.964968,6.993414,1.494977,2.936592,1.665069,1.098948,2.917055,1.753281,1.09268
6.586533,2.817371,6.672788,3.013514,2.228458,0.8877031,-0.1906919,2.215302,0.9570309,-0.1906147
5.6595,3.275087,5.912907,3.695771,1.340401,1.004406,-0.4859371,1.331484,1.092953,-0.4887547
2.443238,7.575641,1.627247,7.353153,-3.232391,1.559245,0.5595245,-3.213808,1.635047,0.5535796
5.404713,4.33426,5.339869,4.253126,0.6554604,0.4039648,0.1152878,0.6515696,0.47245,0.1161219
7.29746,2.908568,7.100657,2.371955,2.814823,0.8720979,0.473999,2.799572,0.9311281,0.4722662
5.702574,3.168151,5.706867,3.175871,1.415871,1.525855,-0.008106232,1.405136,1.661597,-0.008162379
5.070255,5.638392,4.463621,5.099794,-0.3824196,0.07949142,0.956315,-0.3802488,0.1438422,0.9639287
3.149119,6.836046,1.943817,6.371264,-2.318893,1.747216,1.022488,-2.300911,1.885092,1.023087
3.581347,6.556592,2.662404,6.103379,-1.897755,1.091115,0.9532423,-1.885177,1.176751,0.9562755
4.396573,5.11686,4.327879,5.057958,-0.4309731,0.6202816,0.09907722,-0.4282749,0.6967531,0.09988701
4.810127,4.620792,4.429613,4.223254,0.1124306,1.212505,0.5791016,0.1116002,1.328587,0.5859744
2.65634,7.361292,1.754943,7.086064,-2.963856,1.494686,0.6677704,-2.94578,1.574209,0.6627196
2.752042,6.221433,2.672554,6.186682,-1.9603,1.625643,0.07175446,-1.945781,1.760234,0.07186532
3.429666,6.811571,3.478189,6.836131,-2.175682,0.1358304,-0.05576324,-2.16468,0.1882906,-0.05586529
3.209765,6.76154,3.756902,7.037766,-2.224728,0.1251422,-0.6339579,-2.213489,0.177453,-0.6352862
1.772641,7.683794,2.867297,8.007485,-3.510841,1.082121,-0.852668,-3.493652,1.131932,-0.8465226
3.873547,6.401806,3.520792,6.194734,-1.632648,0.270966,0.4329967,-1.623672,0.33056,0.4347307
5.196246,3.860649,5.581167,4.364982,0.760891,0.6895767,-0.6859531,0.7560222,0.7693518,-0.6914097
3.111255,5.796396,3.111205,5.79637,-1.506119,1.496622,5.340576E-05,-1.494894,1.625665,5.197525E-05
2.260824,7.769589,1.776176,7.642643,-3.471367,1.419906,0.329895,-3.453449,1.484265,0.3260868
3.122821,7.035237,3.487127,7.204346,-2.496117,0.1506901,-0.4010582,-2.483909,0.2007151,-0.4013407
3.382164,6.422796,3.238096,6.348114,-1.87413,0.6047767,0.1586018,-1.86333,0.6698471,0.1589608
3.364711,4.974824,3.936575,5.378124,-0.8464966,1.682538,-0.6857595,-0.8392247,1.872843,-0.6958903
2.56704,7.219134,2.723147,7.276107,-2.860451,0.7989023,-0.1381808,-2.845388,0.8559452,-0.1376388
7.021821,2.013234,7.248409,2.699365,2.845192,1.301415,-0.5421247,2.828304,1.374653,-0.5389102
5.073198,3.557224,5.650604,4.341178,0.8236389,1.076034,-1.02191,0.8177187,1.180822,-1.031997
3.326302,6.064191,3.664681,6.256198,-1.616447,0.6035007,-0.3927727,-1.606883,0.6715454,-0.3942668
2.566052,7.248853,1.666366,6.981262,-2.891685,1.726145,0.6399803,-2.872578,1.83003,0.634641
4.421294,5.07165,3.920818,4.641833,-0.3888092,1.28589,0.6874504,-0.3858621,1.409983,0.6958371
4.627844,4.939681,4.938688,5.232031,-0.1875534,0.2128602,-0.4917736,-0.1864691,0.2781954,-0.4956169
7.531623,3.647143,7.093741,2.626304,2.727787,0.3998928,1.067152,2.713981,0.4513443,1.067363
7.239795,3.526775,6.880167,2.71297,2.51181,0.4819173,0.8461081,2.49853,0.5370153,0.8463227
3.387122,8.28287,2.705892,8.028399,-3.585167,0.1128888,0.6930599,-3.570834,0.1535387,0.6917914
2.901318,7.021438,2.319751,6.801779,-2.570496,1.110191,0.5076294,-2.555185,1.181497,0.5060669
4.982038,4.406093,4.641837,4.017413,0.3404617,1.234483,0.5393867,0.3379401,1.351598,0.5456743
5.588815,4.258158,5.145726,3.657261,0.8245697,0.9467948,0.7858543,0.8189336,1.039837,0.7927251
7.053322,2.524946,7.097813,2.646687,2.726101,0.9725486,-0.1053581,2.710875,1.03648,-0.1049328
3.769793,8.02039,2.698922,7.576245,-3.146175,0.1233538,1.154343,-3.132207,0.1678545,1.154527
8.013971,2.957902,7.918981,2.689928,3.481945,0.3340757,0.2531242,3.46716,0.3773074,0.2522454
3.72924,6.157972,3.565727,6.060346,-1.509514,0.4502295,0.1979621,-1.500836,0.5147127,0.1988038
4.435762,4.409443,4.983784,4.960374,0.01464844,0.8341516,-0.8518248,0.01454973,0.9251124,-0.8603537
1.708903,7.628448,3.116218,8.061246,-3.471939,1.074377,-1.138193,-3.454554,1.122905,-1.131743
6.464664,2.810503,6.711372,3.339096,2.130825,0.7781147,-0.5412979,2.11831,0.8452843,-0.541772
7.587301,3.034898,7.14422,1.63809,3.040485,1.384797,1.093773,3.022284,1.451975,1.087878
5.307249,3.663888,5.793617,4.33857,0.9274273,0.7246993,-0.8928833,0.9214261,0.8062524,-0.8998516
4.356824,4.76639,4.037302,4.476201,-0.2354527,1.537806,0.4404049,-0.2335353,1.697612,0.447017
3.127487,6.812145,2.146153,6.421069,-2.305046,1.471202,0.8629656,-2.289009,1.572116,0.862534
5.433125,2.934595,5.967089,3.833948,1.317181,1.498496,-1.004828,1.306687,1.640636,-1.014552
2.795059,7.019442,1.848193,6.698956,-2.609432,1.671855,0.7360907,-2.591263,1.78206,0.7327569
6.745074,3.614668,6.376195,2.868042,2.038805,0.6716663,0.8049946,2.026887,0.7373954,0.8066938
3.88335,6.597145,3.667062,6.47219,-1.786753,0.000626097,0.271183,-1.777619,0.05409431,0.2721778
1.837884,7.84004,1.859638,7.845168,-3.648701,1.612598,-0.01361084,-3.630525,1.684449,-0.01340628
4.051585,5.31721,4.308257,5.515293,-0.7456188,0.5093415,-0.3550377,-0.7410866,0.5810865,-0.3576229
3.209534,7.915419,2.669988,7.712431,-3.286507,0.2776854,0.5299549,-3.272047,0.321866,0.5287116
3.66388,5.388803,4.497457,5.986845,-0.982151,0.5864052,-1.12512,-0.975949,0.6640567,-1.133851
2.219701,7.015971,3.334726,7.444272,-2.783968,0.8552349,-1.034116,-2.768549,0.9134442,-1.032221
8.234665,3.646983,7.798919,2.512751,3.42151,0.2387898,1.165531,3.406826,0.2814357,1.164428
5.114323,3.965768,5.396493,4.323558,0.6560497,0.7459148,-0.490284,0.6518114,0.8276948,-0.4943062
3.974321,4.564976,4.31426,4.863807,-0.3177675,1.476517,-0.4631004,-0.3152363,1.624815,-0.4696022
4.509386,5.230886,4.732266,5.424201,-0.4417127,0.1241342,-0.3407898,-0.4392259,0.1865392,-0.3432983
3.868162,4.946856,3.723228,4.83437,-0.5995265,1.758696,0.1802998,-0.5942943,1.971926,0.1833749
5.41795,4.594543,4.803142,3.850431,0.5189898,1.022102,1.036283,0.5152724,1.125965,1.047335
6.45551,3.033396,6.717878,3.557775,2.040964,0.5254857,-0.5749417,2.029507,0.5869552,-0.5760456
3.135875,5.708219,3.052648,5.662924,-1.433474,1.708105,0.08512974,-1.421878,1.88018,0.08584225
5.395373,3.088044,6.02493,4.089712,1.232654,1.265047,-1.187284,1.223377,1.382674,-1.198289
2.581835,6.59275,2.206171,6.454895,-2.3174,1.811892,0.3005257,-2.299905,1.967649,0.2997807
4.105344,4.95675,3.817751,4.721307,-0.4861841,1.565112,0.3743324,-0.4822199,1.727615,0.3797722
5.499676,5.011012,5.08207,4.548762,0.3228292,0.07319408,0.7308407,0.3210126,0.1361451,0.7365006
7.619855,1.563135,7.986761,2.858243,3.494127,1.279303,-0.9621344,3.476175,1.332054,-0.95436
3.047712,7.270898,1.950412,6.883423,-2.740393,1.273842,0.91741,-2.723588,1.346645,0.9140739
6.806578,3.493644,6.679368,3.238826,2.144009,0.2931727,0.2854586,2.132748,0.3485358,0.2859256
3.170298,7.58693,3.030811,7.529709,-2.982924,0.1471928,0.144331,-2.969419,0.1929255,0.1441628
6.945451,3.479379,6.448462,2.334408,2.272938,1.117008,1.108295,2.258325,1.19551,1.109436
4.181469,5.415393,3.6859,5.042584,-0.7453995,1.101463,0.6436462,-0.7401125,1.204621,0.6498049
7.765963,2.607072,7.77497,2.63378,3.359989,0.6064754,-0.02344513,3.344585,0.6538581,-0.02332866
1.978349,7.626952,2.279429,7.710534,-3.40843,1.265396,-0.2158089,-3.391033,1.32583,-0.213655
7.032414,3.317979,6.875719,2.971473,2.41547,0.4121794,0.3631782,2.402866,0.4669411,0.3632223
7.477829,3.320574,7.124784,2.422978,2.820431,0.6379794,0.8606968,2.805732,0.691527,0.8592317
2.203848,7.269077,1.841067,7.16743,-3.017704,1.699476,0.2472324,-2.998908,1.799313,0.2445701
6.256027,2.155049,6.618032,3.050362,2.172497,1.711481,-0.7760468,2.155852,1.851321,-0.7767454
5.101654,4.86476,4.717795,4.460562,0.1484909,0.5512797,0.6228294,0.1475611,0.6274852,0.6282126
3.25323,7.052562,2.785082,6.849219,-2.460419,0.5721968,0.4713783,-2.447195,0.629512,0.4711378
4.991409,5.058109,4.486895,4.560979,-0.04216385,0.6267648,0.7897911,-0.04189372,0.707163,0.7969894
3.703464,8.498875,2.656497,8.097667,-3.671501,0.05481571,1.110523,-3.657202,0.09477615,1.109779
4.783097,4.569173,5.297848,5.105537,0.1257896,0.2941556,-0.8577003,0.1250424,0.3636258,-0.8648621
4.902958,4.356935,4.488478,3.884626,0.3187218,1.626037,0.6382198,0.3160074,1.808986,0.6487601
1.98945,6.637943,2.595163,6.84392,-2.524643,1.761326,-0.4650593,-2.506523,1.892714,-0.4628261
4.291546,5.162245,4.841635,5.627862,-0.5174713,0.219127,-0.8308678,-0.5144626,0.2856088,-0.8373439
4.142252,4.981724,3.752571,4.662736,-0.4828377,1.668833,0.5044785,-0.4787072,1.858802,0.5127437
2.721617,6.762926,3.549741,7.13657,-2.408707,0.5375804,-0.8650436,-2.395623,0.5950819,-0.8655777
2.129487,6.736062,2.509808,6.865781,-2.569721,1.600805,-0.2956467,-2.552489,1.707449,-0.2940704
3.024357,7.257381,1.897456,6.864633,-2.737301,1.346447,0.9279547,-2.720178,1.422863,0.9243996
1.744121,7.276495,2.668993,7.551752,-3.136929,1.370111,-0.6857497,-3.119089,1.43747,-0.6802609
3.926593,4.533486,4.18352,4.757752,-0.3237419,1.742618,-0.3410702,-0.3208978,1.955966,-0.347284
2.336979,6.446285,2.879551,6.662202,-2.271179,1.433604,-0.4724121,-2.25582,1.532972,-0.4717242
6.089461,2.725957,6.347989,3.262861,1.865761,1.230465,-0.5346146,1.853169,1.324328,-0.535904
3.384199,6.331709,3.540256,6.416475,-1.799942,0.4415681,-0.1795845,-1.789859,0.5031961,-0.1801009
4.971797,4.099458,5.302319,4.494595,0.4977875,0.7094731,-0.561161,0.4945753,0.7907742,-0.5659711
5.477652,3.83016,5.100767,3.268528,0.966568,1.662691,0.6556721,0.9584094,1.843322,0.6644754
2.035834,7.363937,1.979774,7.348636,-3.148605,1.601974,0.03795052,-3.130184,1.688034,0.03751874
5.179176,3.475425,5.335012,3.703657,0.9288483,1.508461,-0.2700717,0.9215804,1.652822,-0.2730831
7.076675,2.545136,7.153453,2.751415,2.740067,0.874198,-0.1827536,2.7251,0.934929,-0.1820948
2.678178,6.754964,2.325312,6.622989,-2.419395,1.420706,0.2952156,-2.403556,1.514827,0.2942604
4.246662,4.764202,4.929,5.381312,-0.2933578,0.6006711,-1.03392,-0.2914677,0.6819512,-1.043483
5.970662,2.510326,6.200981,3.017465,1.849155,1.786356,-0.4651909,1.834192,1.962172,-0.4672267
7.538078,1.699707,7.845879,2.761196,3.388485,1.234396,-0.7956009,3.370851,1.290057,-0.7891992
1.550749,7.728591,2.327219,7.921,-3.601139,1.524904,-0.5083542,-3.582893,1.588897,-0.5018542
4.804641,4.078264,4.734028,3.994832,0.4064941,1.503239,0.1107302,0.4032713,1.652909,0.1122589
6.19316,3.157877,6.560297,3.828114,1.784252,0.5142775,-0.7776111,1.77394,0.5789179,-0.7803783
3.045725,7.507516,2.939898,7.46521,-2.956726,0.2900539,0.1057606,-2.942898,0.3375633,0.1055739
4.479133,4.087564,4.651787,4.276058,0.2114143,1.622798,-0.2585678,0.2096529,1.799634,-0.2627487
7.267508,3.144408,7.203325,2.993081,2.696331,0.3226164,0.1549377,2.683085,0.3730512,0.1547952
4.899092,3.57236,5.519988,4.385307,0.7078934,1.267025,-1.065636,0.7024591,1.392308,-1.078195
4.2164,5.26823,3.796088,4.93827,-0.628006,1.134923,0.5556793,-0.6235138,1.241078,0.5612901
3.166998,7.892498,1.833252,7.458047,-3.28339,1.014117,1.116718,-3.266353,1.065481,1.11151
4.914998,4.835584,4.638685,4.554457,0.04870224,0.6209395,0.4361649,0.04839516,0.698944,0.4399666
5.527964,4.142474,5.501209,4.106703,0.842411,0.4497512,0.04884828,0.8373934,0.5187048,0.04918051
6.275691,3.395711,6.509344,3.810264,1.750465,0.3117541,-0.496129,1.74084,0.3713095,-0.4978765
2.522414,6.784658,3.482982,7.197235,-2.493244,0.7010961,-0.9614487,-2.479314,0.7609206,-0.9614322
3.367593,6.853904,2.372718,6.423792,-2.241634,1.141277,0.9512329,-2.227207,1.221322,0.9518158
7.58048,1.451943,7.79652,2.330279,3.478649,1.665996,-0.5611954,3.45972,1.740464,-0.5536771
6.456662,2.65228,6.363614,2.416959,2.181858,1.679483,0.1990128,2.165868,1.814238,0.1988167
5.986011,2.813191,6.057855,2.962991,1.758005,1.571853,-0.1436806,1.744893,1.704825,-0.144212
6.116942,2.899771,6.151715,2.972422,1.825607,1.338266,-0.07093811,1.813019,1.441414,-0.07110345
2.479606,6.407553,3.37403,6.80385,-2.195625,1.058139,-0.8719311,-2.181768,1.135118,-0.8726051
4.252608,5.647114,4.459191,5.804276,-0.8675537,0.03268126,-0.2980175,-0.8628266,0.09180093,-0.2999527
3.093605,5.331449,3.695427,5.701766,-1.187944,1.576878,-0.6739006,-1.178372,1.731502,-0.6809649
3.811829,6.489492,3.488214,6.304847,-1.733351,0.2411608,0.3923264,-1.723967,0.2992747,0.3937343
5.617887,4.231722,5.376861,3.906078,0.8586016,0.5685219,0.4385567,0.8533242,0.6418902,0.4416707
2.291998,7.478869,2.714402,7.618937,-3.183432,0.8460329,-0.3544292,-3.167514,0.8990668,-0.3524533
5.182118,4.447512,4.680545,3.851429,0.4455042,1.265736,0.8146092,0.4421246,1.389009,0.8244753
6.654639,2.362382,6.729564,2.565865,2.434986,1.460436,-0.1677485,2.41896,1.557794,-0.167136
7.842106,2.635272,7.51633,1.393285,3.428541,1.563187,0.8428993,3.409623,1.628081,0.8339024
2.652974,6.149059,3.387209,6.49968,-1.936102,1.147625,-0.7374725,-1.923291,1.234851,-0.739153
4.898658,4.290601,5.531296,5.000764,0.3513892,0.4071575,-1.090183,0.3492247,0.4816945,-1.099731
5.095165,4.399654,5.190502,4.509719,0.4152457,0.4605406,-0.1621666,0.4127339,0.5315732,-0.163435
6.903316,3.283041,6.527293,2.393353,2.319252,1.069306,0.8418961,2.304838,1.143975,0.8417027
4.524292,5.678459,4.198107,5.422156,-0.7401965,0.2036606,0.4708967,-0.7359798,0.2673104,0.4741853
3.074908,6.236311,2.741118,6.078672,-1.852744,1.383554,0.3227946,-1.839782,1.490385,0.3235551
7.192072,2.991553,6.762342,1.718359,2.692103,1.630308,1.003286,2.673532,1.729083,0.9994383
5.035373,3.642395,5.036552,3.644024,0.7621482,1.778936,-0.001947403,0.7554964,1.995608,-0.001978874
4.991429,3.718455,5.519035,4.401396,0.6978686,1.001191,-0.915329,0.6929662,1.100337,-0.9242298
1.327893,7.378132,2.541333,7.689728,-3.311874,1.753014,-0.7918701,-3.292096,1.835486,-0.7825118
8.118061,3.412613,7.751511,2.414319,3.406088,0.3812383,0.9716415,3.391062,0.4247637,0.9694986
8.0483,2.543959,8.041924,2.523713,3.659637,0.6443251,0.01720238,3.643963,0.689186,0.01709938
2.958434,8.0147,3.039899,8.045127,-3.481888,0.1173614,-0.08163166,-3.467692,0.1590011,-0.08144259
3.599038,6.842171,2.926887,6.513747,-2.128301,0.534977,0.7298114,-2.11639,0.5958561,0.7310683
7.397529,2.844032,7.764626,3.695199,2.928047,0.08839078,-0.9273748,2.914682,0.1342576,-0.9276627
1.949565,6.614646,2.979256,6.987754,-2.514308,1.544978,-0.8481731,-2.497046,1.644521,-0.845861
6.687201,3.262702,6.909721,3.697405,2.140574,0.1655414,-0.5031738,2.12959,0.219013,-0.5042632
3.677063,4.792054,4.516054,5.462393,-0.5947628,1.244533,-1.131809,-0.590187,1.370185,-1.145659
4.199072,6.124546,3.260653,5.52356,-1.250814,0.9029969,1.158058,-1.242366,0.9922994,1.166725
5.612765,3.271356,6.184504,4.176928,1.308651,0.8082372,-1.11652,1.300085,0.8914162,-1.12416
3.898548,6.082442,3.191738,5.655494,-1.371445,0.9437269,0.8301892,-1.362339,1.030258,0.8352482
3.914464,6.377832,3.426604,6.090593,-1.593641,0.3807626,0.5943747,-1.584607,0.4434752,0.5969021
2.561572,7.409563,3.007047,7.57511,-3.036016,0.5470338,-0.4147415,-3.021248,0.5968834,-0.4134469
2.787965,5.652165,3.328834,5.937623,-1.523327,1.706682,-0.5470047,-1.510889,1.87706,-0.5513985
3.544006,7.052,2.348753,6.533557,-2.337727,1.015256,1.172752,-2.32317,1.088003,1.173889
2.929209,6.391171,2.623038,6.256767,-2.030586,1.386663,0.2831573,-2.016675,1.489031,0.283323
2.847363,5.641371,3.279974,5.871611,-1.494572,1.720048,-0.4381809,-1.482349,1.89433,-0.4417919
3.232672,4.963738,4.150005,5.604558,-0.8948593,1.702341,-1.110682,-0.886783,1.912466,-1.128729
4.002153,6.181563,3.514393,5.877538,-1.395321,0.4577931,0.6079413,-1.387156,0.5242785,0.6110455
4.152923,5.107885,3.671022,4.724418,-0.5574188,1.611472,0.6189299,-0.5527327,1.787283,0.6283945
7.930508,3.514795,7.642624,2.805446,3.172504,0.08811045,0.7477589,3.158699,0.1317232,0.7472094
6.248557,4.59668,5.704636,3.824639,1.126045,0.1548043,1.076378,1.119688,0.2184124,1.0836
3.583374,5.751823,4.233353,6.177717,-1.272671,0.4113052,-0.8417931,-1.265182,0.4785936,-0.8467848
4.72701,4.646139,5.081933,5.006797,0.04766083,0.3678598,-0.5755119,0.04737616,0.4378319,-0.5802354
3.076684,6.294844,3.683208,6.612495,-1.895851,0.5560507,-0.6814404,-1.884942,0.6201979,-0.6833394
3.523273,6.58332,3.672255,6.664241,-1.942944,0.117158,-0.1781654,-1.932916,0.1712265,-0.1786681
3.418958,5.885725,3.956134,6.21317,-1.443108,0.533407,-0.6570198,-1.43453,0.6017805,-0.6602863
2.984203,8.202066,1.722508,7.831696,-3.665169,1.047014,0.9965324,-3.648027,1.092896,0.9897394
7.206038,3.149493,7.220652,3.182786,2.63829,0.2246102,-0.03514671,2.62548,0.2742674,-0.03513634
7.727081,2.133178,8.078606,3.179078,3.463276,0.6759849,-0.9298401,3.447333,0.7212259,-0.9260154
6.854153,3.122408,7.017134,3.465573,2.338814,0.2619031,-0.3764343,2.326874,0.314945,-0.3767937
5.610734,4.200761,5.259585,3.718777,0.8703232,0.812349,0.6312332,0.8646209,0.896526,0.6361822
5.652821,4.026272,5.407161,3.673401,0.9903641,0.8013976,0.4496384,0.9839698,0.8831683,0.4528321
6.758884,4.252956,6.236051,3.360573,1.734161,0.1946086,1.127001,1.72468,0.2543485,1.132364
3.705915,5.086559,3.842973,5.187266,-0.7644424,1.363825,-0.1706041,-0.7587049,1.489465,-0.1724401
4.44629,5.410639,4.595228,5.533683,-0.5974121,0.08133441,-0.2228699,-0.594095,0.1422191,-0.2244388
3.0186,6.550691,2.613625,6.374217,-2.126198,1.19517,0.380167,-2.112475,1.280765,0.3801521
2.552252,7.10124,1.994309,6.920324,-2.762016,1.497292,0.4255791,-2.744601,1.586063,0.4227868
6.380373,2.88222,6.152691,2.335303,2.041424,1.816577,0.4746819,2.025123,1.990007,0.4755921
1.826051,7.583034,2.740263,7.853469,-3.402695,1.126449,-0.7011414,-3.385496,1.180114,-0.6957633
2.445316,7.644614,3.18523,7.912411,-3.293823,0.4611574,-0.6964741,-3.278785,0.5067481,-0.6943531
3.361176,5.970035,3.839427,6.251801,-1.530556,0.5591093,-0.5714092,-1.521488,0.6270994,-0.5739491
5.048497,3.960681,5.575563,4.613739,0.6164856,0.6467603,-0.9252964,0.6125205,0.7274917,-0.9332646
5.073966,5.208011,4.435807,4.588532,-0.08669662,0.5895289,1.002125,-0.08614039,0.6703666,1.011458
3.486462,6.187803,3.878648,6.416961,-1.642414,0.2911835,-0.4795036,-1.633343,0.3512056,-0.481415
2.614086,7.320507,3.166888,7.535619,-2.936642,0.4738901,-0.5337868,-2.922274,0.523734,-0.5326225
8.200276,3.769976,7.761684,2.685503,3.328613,0.08223659,1.166862,3.314489,0.1249316,1.166799
5.829895,5.039493,5.179821,4.270757,0.540081,0.1521046,1.183151,0.5369494,0.2196159,1.192855
6.564003,2.887395,6.582147,2.928408,2.184914,0.9362482,-0.0397644,2.171818,1.008113,-0.03975379
4.547649,4.654674,4.573605,4.680036,-0.06196594,0.8689228,-0.0390892,-0.06155491,0.9574219,-0.03945875
2.085928,7.526907,2.104655,7.532119,-3.286587,1.365397,-0.01321584,-3.268952,1.432825,-0.01307964
2.974993,6.187848,3.022239,6.210701,-1.852112,1.170129,-0.04713154,-1.83993,1.259818,-0.04722416
2.304697,7.453259,1.939034,7.348421,-3.157703,1.411573,0.2611427,-3.139965,1.48378,0.2586292
3.91134,5.523057,4.392503,5.873641,-0.9559326,0.3308029,-0.6614799,-0.9503491,0.3972816,-0.6659174
4.708962,4.992992,4.166925,4.485411,-0.1734848,1.100424,0.7928658,-0.1722276,1.208692,0.8018441
1.979581,7.864878,2.711326,8.080152,-3.637699,0.9452606,-0.576416,-3.621098,0.9929091,-0.5720909
4.119517,5.122393,3.638584,4.744236,-0.5842419,1.641411,0.6122913,-0.5792801,1.824312,0.6218554
3.437406,6.291902,4.018712,6.627391,-1.745138,0.1758647,-0.7195082,-1.735767,0.2333596,-0.7223811
2.872976,6.202964,3.144003,6.333051,-1.901192,1.102407,-0.2713319,-1.888924,1.187103,-0.2717939
4.085938,4.407892,4.480697,4.776115,-0.1722965,1.47474,-0.5556021,-0.1709142,1.624736,-0.5636265
2.502319,7.887697,2.056554,7.757808,-3.513882,1.027063,0.3415165,-3.497135,1.078915,0.3386973
3.048443,5.258918,3.934385,5.817439,-1.157305,1.570555,-1.019024,-1.147701,1.731757,-1.031063
1.341693,7.218918,2.824301,7.634744,-3.164448,1.699847,-1.038166,-3.14454,1.779737,-1.029423
6.075678,4.557302,5.568196,3.85486,1.014932,0.257242,0.9780731,1.009054,0.3232801,0.984844
6.824355,2.461152,6.91766,2.709145,2.547338,1.127503,-0.2144356,2.532159,1.200619,-0.2136997
3.674101,5.056788,4.012553,5.307792,-0.7600412,1.234852,-0.4292889,-0.7545049,1.347758,-0.433593
6.63551,3.567058,6.493895,3.296146,1.967277,0.3456986,0.3091662,1.95663,0.4037309,0.3098874
2.585289,6.405412,3.543017,6.848251,-2.159847,0.9031392,-0.9767046,-2.146599,0.9747883,-0.9782084
3.894933,5.652828,3.736091,5.544578,-1.055645,0.7341581,0.2007179,-1.048998,0.8118232,0.2020216
2.583915,7.842142,1.363602,7.528744,-3.445471,1.610847,0.8121147,-3.42641,1.678035,0.8028681
3.286232,6.477471,2.54125,6.13321,-1.960944,1.319904,0.7220116,-1.947395,1.418631,0.723561
6.895986,2.929666,6.874148,2.877887,2.449223,0.7072116,0.05018234,2.43573,0.7678672,0.05011785
6.952234,1.635637,7.248124,2.622414,2.872915,1.744382,-0.7058735,2.853641,1.850509,-0.7002918
3.465588,6.3748,2.666231,5.978007,-1.801821,1.275604,0.8138838,-1.789236,1.375345,0.8169186
7.105613,3.343297,6.648099,2.210232,2.472355,1.110337,1.049414,2.457006,1.183204,1.048751
7.342879,2.345756,7.81477,3.557433,3.041022,0.5391681,-1.193439,3.025956,0.5883597,-1.192127
2.134972,7.438624,3.076965,7.76162,-3.18943,0.8025786,-0.8217621,-3.173439,0.8533422,-0.8182683
8.11845,2.858798,7.717928,1.352741,3.627045,1.431718,1.066952,3.608532,1.483229,1.057136
6.270004,1.990024,6.747778,3.190574,2.227585,1.807137,-1.034416,2.209547,1.965337,-1.036594
7.101358,1.278518,7.574276,2.928306,3.070597,1.822145,-1.164955,3.049668,1.916648,-1.156728
3.031997,6.334169,3.649412,6.651835,-1.944218,0.571894,-0.6858044,-1.933044,0.6358784,-0.6875339
7.44156,2.20716,7.661866,2.863376,3.172535,0.8401936,-0.5574131,3.156579,0.8926975,-0.5545608
3.961457,4.662219,4.466177,5.098026,-0.3805017,1.190585,-0.7008974,-0.3776959,1.304913,-0.708932
6.100909,3.269914,6.512891,3.986102,1.667658,0.443343,-0.8623924,1.658047,0.5077907,-0.866111
4.9817,4.663202,5.183092,4.877762,0.1931028,0.2059624,-0.3385754,0.1919923,0.2706628,-0.3411838
6.191603,3.655904,5.86291,3.066496,1.570868,0.9589452,0.6573868,1.560645,1.0423,0.6603733
2.792665,8.068839,2.449584,7.956611,-3.597172,0.5616959,0.3013,-3.5817,0.6059865,0.2997532
5.201373,4.721097,5.010081,4.509477,0.2996178,0.3406576,0.3230362,0.2978456,0.408684,0.3255612
2.599669,6.098596,2.85951,6.213806,-1.916765,1.681212,-0.2358551,-1.902161,1.827809,-0.2364191
2.325883,6.898616,2.967412,7.140497,-2.651548,0.9982703,-0.5677013,-2.636323,1.063633,-0.5659666
4.394798,6.178342,3.800446,5.770707,-1.185259,0.1862964,0.8068804,-1.178604,0.2485702,0.8118102
2.571033,6.982322,2.580629,6.985861,-2.649134,1.0451,-0.008272171,-2.633913,1.112969,-0.008239865
3.755119,5.893884,4.398426,6.323219,-1.296946,0.1168767,-0.8691254,-1.289809,0.1772707,-0.8742051
3.716061,5.900879,2.942523,5.44699,-1.323763,1.539928,0.8504219,-1.313204,1.686108,0.8584442
6.93847,3.316184,6.684791,2.746113,2.334652,0.6714572,0.575985,2.321581,0.7327048,0.5759891
6.053298,3.51785,5.684598,2.836814,1.528179,1.44687,0.7166519,1.516697,1.571137,0.7212928
3.598639,6.479653,2.73126,6.04115,-1.826874,1.083039,0.9118271,-1.814731,1.169562,0.9150702
7.487929,1.399685,7.69714,2.266274,3.401474,1.812147,-0.5373049,3.381873,1.903051,-0.52948
3.473229,6.4903,2.79372,6.153498,-1.890835,0.9833671,0.7079509,-1.878792,1.062673,0.7097414
4.950982,4.560826,5.521232,5.174254,0.2332802,0.1147802,-0.9872208,0.2319429,0.1804457,-0.9952958
6.68119,3.265217,6.18781,2.076619,2.140892,1.771884,1.054882,2.123541,1.927942,1.058216
3.562236,7.117005,2.584796,6.681572,-2.386173,0.6932355,1.000702,-2.37264,0.7546827,1.001392
