c1,c2,c3,c4,x,y,z,tx,ty,tz
7.669271,2.48892,8.106843,3.619104,3.303486,0.2926314,-1.149191,3.288936,0.3405542,-1.150532
7.734415,2.854726,7.847173,3.147445,3.243298,0.1834948,-0.2928734,3.229482,0.2304876,-0.292825
2.161739,7.844363,1.791188,7.750437,-3.571568,1.434191,0.2472213,-3.553807,1.503317,0.2441269
5.424472,3.704911,5.157657,3.301953,0.9902182,1.648259,0.4618673,0.9811584,1.845729,0.4705779
2.027895,7.455589,2.017765,7.45284,-3.235592,1.507894,0.006908417,-3.217091,1.591454,0.006830812
3.172291,7.693668,2.079481,7.31118,-3.086937,0.8634685,0.9584389,-3.070569,0.9209434,0.9565307
5.798099,3.019367,6.126985,3.610896,1.542404,1.081639,-0.647995,1.531336,1.181451,-0.6536665
3.974802,6.055517,4.1218,6.153006,-1.311546,0.02422289,-0.1966362,-1.30439,0.0849514,-0.1983652
7.277104,2.42219,7.141719,1.978612,2.961212,1.42406,0.3277473,2.943078,1.509195,0.3253498
6.892074,1.776825,7.126354,2.537979,2.791397,1.71818,-0.5509892,2.771474,1.839576,-0.5473722
6.563273,2.854088,6.348944,2.319126,2.200016,1.570796,0.4604048,2.183172,1.700766,0.4612458
4.231029,6.161344,3.799367,5.873307,-1.261015,0.1763765,0.5724239,-1.253784,0.2417648,0.5777358
1.703801,7.73103,2.624915,7.98474,-3.571508,1.22605,-0.6704292,-3.554118,1.283619,-0.6645402
3.562047,5.137138,4.364047,5.722492,-0.8628731,0.9751517,-1.044609,-0.8563755,1.083917,-1.059455
4.079013,4.994751,4.277908,5.158458,-0.5230141,0.8645058,-0.2733116,-0.5193241,0.9600064,-0.277025
5.694096,4.965614,5.162054,4.345272,0.4882584,0.130869,0.9510765,0.4853384,0.2020404,0.9626553
3.611073,7.302331,2.502409,6.822481,-2.532242,0.6542063,1.126215,-2.517762,0.71812,1.129633
3.513434,6.319265,3.594005,6.364414,-1.734196,0.3565997,-0.09483147,-1.724306,0.4212613,-0.09544182
4.746391,4.905984,4.755103,4.914413,-0.09688187,0.3719056,-0.01362867,-0.09627819,0.4460299,-0.01379633
7.372339,2.310446,7.193691,1.65408,3.083431,1.740448,0.4385872,3.063326,1.850518,0.433697
3.243483,6.459951,4.056854,6.904263,-1.961372,0.1769732,-0.9829369,-1.950674,0.2382965,-0.9896476
3.996515,4.53423,4.193795,4.709037,-0.2894173,1.666968,-0.2629318,-0.2866943,1.882159,-0.2692971
3.121863,6.78302,1.939711,6.326596,-2.286613,1.812472,0.9929352,-2.266459,1.989674,0.9972582
2.57392,7.166999,2.848967,7.270311,-2.811298,0.7394087,-0.2489853,-2.796301,0.7999612,-0.2485916
7.807835,2.391102,7.793875,2.345118,3.468906,0.8968006,0.03653717,3.452807,0.9513613,0.03629851
3.117989,8.149695,2.259474,7.861355,-3.558723,0.5639997,0.771534,-3.54348,0.6111983,0.7694384
2.332478,7.284198,1.671592,7.100234,-2.996658,1.787371,0.4456924,-2.976194,1.909658,0.4410389
2.350484,7.353363,3.532054,7.811695,-3.049385,0.5312117,-1.157372,-3.034198,0.5845004,-1.158438
2.243866,6.870826,2.879443,7.103837,-2.652077,1.12156,-0.5437412,-2.635832,1.197477,-0.5427096
5.378084,4.415069,5.215077,4.214982,0.5931892,0.4636951,0.2844315,0.5894345,0.5402151,0.2877927
5.503102,3.46772,5.484851,3.438683,1.150269,1.344537,0.03299713,1.141191,1.474887,0.03342342
4.201875,4.795402,4.190029,4.785026,-0.33638,1.194004,0.0163002,-0.333758,1.316366,0.01656723
7.856205,2.743026,8.128995,3.447434,3.400978,0.09544209,-0.7262917,3.387235,0.1405423,-0.7267674
4.183178,4.226279,4.841952,4.879237,-0.02285004,1.349982,-0.9711037,-0.0226531,1.50814,-0.9909196
5.808304,2.756896,6.242286,3.581929,1.646301,1.313115,-0.8635405,1.633495,1.433006,-0.871623
6.230611,2.208575,6.773098,3.454293,2.138329,1.463236,-1.168589,2.121419,1.584839,-1.175723
8.180523,2.804499,7.802361,1.349478,3.709198,1.427418,1.01685,3.690984,1.482257,1.007354
2.405808,5.928037,3.539616,6.471676,-1.85051,1.568925,-1.112446,-1.834607,1.721619,-1.123495
2.317608,7.925858,3.206871,8.229942,-3.605457,0.4769681,-0.8204727,-3.590495,0.5229465,-0.8187859
2.889088,5.685601,3.744945,6.164726,-1.510429,1.246547,-0.9363079,-1.498702,1.364429,-0.9462972
5.212887,4.116474,4.832859,3.623214,0.6449814,1.488348,0.6241066,0.6393025,1.657224,0.6362786
6.852959,2.868499,6.692178,2.459775,2.436337,1.114208,0.3630848,2.420922,1.195288,0.3629654
5.667483,3.266412,5.712815,3.344448,1.35107,1.313393,-0.08506966,1.340683,1.435869,-0.08598077
2.444666,6.635078,2.66352,6.718795,-2.39415,1.330825,-0.1864929,-2.377992,1.42731,-0.1863246
1.935421,6.555383,3.089077,6.983522,-2.470299,1.555002,-0.9653778,-2.451699,1.66871,-0.9660905
4.53204,5.17845,4.008585,4.727125,-0.3953018,1.013206,0.7336807,-0.3923095,1.124101,0.7451056
7.206824,3.527677,6.988787,3.057667,2.48077,0.1890281,0.514184,2.468363,0.2433984,0.5158622
5.909218,4.849401,5.282996,4.062989,0.7170868,0.2591903,1.153899,0.7126354,0.3354743,1.168135
4.816124,5.187231,4.53925,4.931237,-0.2334633,0.3315573,0.4264803,-0.2320197,0.4052515,0.4317106
7.394021,2.302221,7.52979,2.706735,3.101711,0.8764045,-0.3391113,3.085708,0.9355322,-0.3376987
5.993494,3.967142,5.371361,2.944108,1.272907,1.498828,1.159466,1.261484,1.66807,1.178408
3.837099,5.827745,3.430309,5.568331,-1.21085,0.8971666,0.4876366,-1.202456,0.9894015,0.4927179
3.363144,6.494205,2.471422,6.080451,-1.943958,1.390869,0.8616524,-1.928997,1.509051,0.8671352
2.912889,7.9439,1.542841,7.549899,-3.432125,1.298248,1.024267,-3.413789,1.356929,1.017428
6.164431,4.181373,5.74397,3.53226,1.290319,0.4692295,0.8264608,1.282271,0.5440956,0.8345029
4.795713,4.695228,5.22234,5.130217,0.05996895,0.1997666,-0.7036256,0.05960631,0.2714138,-0.7123281
3.625048,7.303505,2.582199,6.846018,-2.526615,0.5697966,1.075504,-2.512513,0.6317199,1.078871
3.368512,5.845672,3.910854,6.174122,-1.435694,0.6188481,-0.6522999,-1.426563,0.6961778,-0.657985
6.53932,2.806315,6.900857,3.568547,2.193327,0.6108234,-0.806488,2.180456,0.6780294,-0.8098538
4.921576,4.59136,5.374736,5.074098,0.1975183,0.161058,-0.7681923,0.1963325,0.2320237,-0.7776475
7.989392,2.388434,8.125306,2.809775,3.647919,0.5833769,-0.3665504,3.63286,0.630777,-0.3650369
3.049702,6.764302,3.99737,7.241138,-2.290392,0.1545758,-1.106773,-2.278444,0.2125926,-1.113048
5.986328,3.225318,5.770732,2.804977,1.603069,1.593073,0.4181709,1.589591,1.753038,0.4224635
3.37594,5.97803,3.753248,6.198931,-1.530743,0.5894359,-0.4448551,-1.521242,0.6636571,-0.4483165
3.271403,8.120507,2.614709,7.878912,-3.46673,0.245128,0.644639,-3.452534,0.2907181,0.6442291
2.30545,7.879115,3.400316,8.266045,-3.562826,0.4403393,-1.04208,-3.547835,0.4863777,-1.041175
7.874045,1.955727,8.098802,2.723027,3.652269,0.9517745,-0.6023941,3.635982,1.003132,-0.5983344
7.272889,2.12365,7.394249,2.507967,3.041153,1.177709,-0.2984962,3.024064,1.247612,-0.2966679
7.807599,2.978791,7.703355,2.693747,3.269764,0.3736523,0.2698936,3.255338,0.4223716,0.2694874
3.300387,7.259577,3.348682,7.28166,-2.625309,0.02709021,-0.0533638,-2.613056,0.07766628,-0.05351925
3.142685,6.543275,4.00389,6.997793,-2.069886,0.2135663,-1.019325,-2.058624,0.2745845,-1.025777
7.033841,2.850072,6.919289,2.55432,2.599548,0.8995064,0.2666447,2.5845,0.9682022,0.2663932
2.46285,7.561256,2.407433,7.543388,-3.210297,0.901089,0.04522133,-3.194185,0.9595052,0.04498255
6.452721,2.872922,6.768082,3.524628,2.099019,0.644802,-0.6918221,2.086495,0.7140561,-0.694887
5.385327,3.871428,5.156048,3.545565,0.8829174,1.30119,0.3968468,0.875862,1.432328,0.4028203
1.99889,7.753751,3.000663,8.070258,-3.524027,0.8302814,-0.8383865,-3.507818,0.8804554,-0.8347359
7.70183,0.9348121,8.094875,2.661331,3.673285,1.893902,-1.049707,3.65277,1.967268,-1.034802
4.452725,5.355401,3.791595,4.819725,-0.5577421,1.113237,0.8939219,-0.5533477,1.234797,0.9084286
5.618543,3.506463,5.48785,3.292985,1.21419,1.365082,0.2389186,1.204547,1.497323,0.2419219
5.36214,4.203192,5.288105,4.108324,0.697403,0.6020911,0.1298828,0.6928576,0.6830434,0.1314167
5.93617,4.165636,5.331905,3.247096,1.12669,1.1303,1.119284,1.117849,1.249663,1.134815
7.441958,3.025369,7.413131,2.953748,2.903109,0.3137829,0.07135391,2.889368,0.3654456,0.07137239
7.733844,3.481659,7.34686,2.50718,2.99522,0.4186514,0.9717178,2.98065,0.4709201,0.9726655
5.699157,4.226047,5.273598,3.631792,0.9202862,0.832468,0.7686996,0.9138076,0.9267491,0.7782598
5.120827,4.60398,4.627037,4.04762,0.3165894,1.063296,0.7893715,0.3141397,1.179873,0.8022335
3.983969,5.61239,4.755402,6.183911,-0.9823837,0.06416673,-1.111204,-0.9766819,0.1329181,-1.123639
2.567051,6.697846,2.483659,6.66633,-2.408293,1.360998,0.07028622,-2.391962,1.45966,0.07019794
7.063196,1.622307,7.534529,3.084199,2.972866,1.433232,-1.150319,2.953553,1.511711,-1.146734
4.633842,5.318063,3.872584,4.669712,-0.4290619,1.140824,1.06076,-0.4255817,1.270518,1.079264
1.933337,7.741352,3.016798,8.080335,-3.528349,0.8797307,-0.8979111,-3.511921,0.9302007,-0.8938792
3.656871,6.65022,3.673943,6.659623,-1.938251,0.01845082,-0.02073288,-1.928295,0.07456946,-0.02085781
5.298339,2.909703,5.898202,3.896506,1.237484,1.68866,-1.098068,1.225377,1.910711,-1.119398
6.851499,3.178715,6.443452,2.163162,2.319302,1.395059,0.9021664,2.302425,1.498965,0.90416
3.901471,5.646602,3.742814,5.538167,-1.048363,0.7262968,0.2000151,-1.041415,0.8102959,0.2021369
4.932249,4.826303,4.258579,4.135409,0.06519318,1.35787,1.011064,0.06461787,1.518776,1.031931
7.112935,2.562785,7.022398,2.299588,2.768242,1.182989,0.2141476,2.751623,1.259845,0.2132934
5.955735,3.302561,5.696214,2.807665,1.548603,1.626292,0.4982224,1.535242,1.796723,0.5039881
6.150977,3.507421,6.353642,3.851785,1.605015,0.3192773,-0.4192657,1.595782,0.3847327,-0.4223741
7.002921,3.710056,6.50103,2.643297,2.218391,0.7237512,1.124077,2.204774,0.7955388,1.129583
3.854774,7.591462,2.895069,7.152093,-2.686138,0.1086824,1.075348,-2.673188,0.1614387,1.079644
4.566769,4.981086,4.844744,5.237116,-0.2487488,0.2537666,-0.4308281,-0.2472403,0.3251033,-0.4360275
6.364764,2.405345,6.615791,3.007351,2.185947,1.360954,-0.5418787,2.170283,1.466256,-0.5430793
3.043475,6.67591,3.024713,6.667378,-2.21954,0.697997,0.01892672,-2.206565,0.7663387,0.01897526
5.696585,4.176469,5.455279,3.840817,0.9440651,0.5549936,0.4436626,0.9380116,0.6334909,0.4485025
2.702568,7.614995,1.624883,7.302364,-3.186562,1.432482,0.7832241,-3.167768,1.506142,0.7772713
7.287668,2.263298,7.485467,2.836306,3.015209,0.8804734,-0.4886589,2.999224,0.940786,-0.4870192
2.948831,8.035541,1.41389,7.607457,-3.510887,1.380141,1.124008,-3.492145,1.437551,1.116086
5.223222,3.257794,5.55808,3.771396,1.050896,1.509256,-0.5920029,1.041802,1.672701,-0.6017011
7.123923,2.236052,7.151874,2.323564,2.876877,1.335087,-0.06691551,2.859397,1.417799,-0.066504
2.788494,7.351491,1.655306,7.000626,-2.911339,1.569723,0.8439035,-2.891796,1.663002,0.8392768
3.902208,5.687316,3.137152,5.192307,-1.079742,1.57113,0.8817042,-1.069896,1.754849,0.8975837
2.874098,6.893641,3.18182,7.027504,-2.467224,0.5287439,-0.3100643,-2.453865,0.5892631,-0.3105894
5.284035,4.905975,5.020112,4.620508,0.2422104,0.1570428,0.4479218,0.2407768,0.2258041,0.4532501
3.331077,6.677935,2.708136,6.39005,-2.107094,0.90755,0.6246872,-2.093672,0.9859978,0.6270124
6.803869,3.47125,6.756172,3.376805,2.151417,0.1921029,0.1073074,2.140191,0.2493501,0.1077943
4.131288,4.47735,4.199567,4.540428,-0.1880112,1.723632,-0.09241486,-0.1861956,1.959826,-0.09480381
1.962436,6.882154,3.096224,7.28694,-2.737022,1.238049,-0.957262,-2.719556,1.315954,-0.9559081
4.046813,5.614364,3.557501,5.272589,-0.9534912,0.9976205,0.6123533,-0.9465239,1.100639,0.6201473
7.689257,1.339353,8.055704,2.750192,3.601902,1.486813,-0.9711076,3.583175,1.546629,-0.9616151
5.94455,3.649958,6.386245,4.332279,1.383915,0.1668624,-0.8993721,1.375968,0.2330432,-0.907742
5.287136,2.900907,5.90211,3.911056,1.233433,1.712563,-1.124222,1.221159,1.945951,-1.146849
4.321464,6.315938,3.42205,5.738157,-1.33456,0.5124322,1.14883,-1.326001,0.5916642,1.16077
7.658774,2.791989,7.522943,2.394379,3.194374,0.7164149,0.3448944,3.178851,0.7708246,0.3436912
7.501155,3.081584,7.621073,3.362974,2.936134,0.02479864,-0.301693,2.923198,0.07282948,-0.3022386
6.031556,3.381208,6.107572,3.515015,1.569134,0.7085906,-0.1526814,1.559193,0.7861656,-0.1537936
4.18501,5.480025,4.15681,5.458519,-0.7871704,0.4368371,0.03877831,-0.7822722,0.511077,0.03920698
3.028736,5.904172,2.993644,5.886247,-1.618393,1.51615,0.03491084,-1.605375,1.659758,0.03522336
5.887626,3.4745,5.803496,3.329951,1.42186,0.9919137,0.1625032,1.412,1.085768,0.163929
6.320112,3.646609,6.285253,3.585854,1.674892,0.3179305,0.07273865,1.665379,0.3821919,0.07323492
5.371807,3.800233,5.887635,4.499967,0.9067764,0.4856347,-0.9567223,0.9009091,0.5659035,-0.9679894
4.742449,4.128087,5.072786,4.503713,0.3431225,0.9445705,-0.5324783,0.3406079,1.048002,-0.5403887
7.299037,1.864009,7.616761,2.865943,3.130075,1.158252,-0.793808,3.112589,1.222598,-0.7898504
4.230632,6.215616,3.814391,5.940136,-1.30331,0.116293,0.5530872,-1.295977,0.1799433,0.5581109
2.94322,8.029048,2.380582,7.840296,-3.5028,0.5534406,0.5008402,-3.487692,0.6016272,0.4992284
4.367962,4.269856,4.482725,4.387186,0.05344582,1.573747,-0.165556,0.05296373,1.760967,-0.1692886
6.050701,3.476832,6.416383,4.080117,1.541639,0.2979648,-0.7536068,1.532664,0.3648846,-0.7598317
5.090632,4.681348,4.392577,3.910911,0.2523155,1.47581,1.078968,0.2499697,1.663118,1.1033
2.73764,6.473155,2.958973,6.569824,-2.164499,1.063084,-0.2096863,-2.150441,1.14756,-0.210142
3.676447,5.270276,4.156389,5.615614,-0.897521,0.8485334,-0.6189232,-0.8912221,0.9424886,-0.6265512
7.62963,3.071414,7.653116,3.129301,3.061976,0.1116498,-0.05977917,3.048604,0.1594648,-0.05982327
2.310326,6.548296,2.612765,6.661015,-2.363726,1.560358,-0.2484013,-2.346411,1.682093,-0.2481558
4.043952,4.835032,4.808935,5.490888,-0.4421501,0.722778,-1.11254,-0.4389991,0.8198487,-1.128719
7.490088,2.482553,7.374342,2.10774,3.138205,1.150625,0.2886696,3.121147,1.217363,0.2867499
1.75632,7.266613,2.612612,7.519624,-3.125816,1.391864,-0.6282539,-3.107438,1.467213,-0.6235131
3.48975,5.38123,3.334218,5.281694,-1.058374,1.686236,0.1737137,-1.048705,1.889907,0.1768912
3.120721,5.895127,3.255866,5.967771,-1.57477,1.193407,-0.1424942,-1.563352,1.299322,-0.1436272
7.077954,3.029839,6.649047,1.814476,2.57677,1.614428,0.9818077,2.557345,1.729441,0.9812672
2.394438,6.775186,3.218743,7.108454,-2.525746,0.9026548,-0.7705269,-2.510613,0.9726161,-0.7711619
3.762855,5.398393,4.313212,5.795461,-0.94262,0.5702122,-0.7324531,-0.9364728,0.6512257,-0.7407864
7.996212,2.943664,7.902259,2.677955,3.469051,0.3492084,0.2494526,3.454641,0.3958936,0.2489518
5.289457,3.61078,5.328099,3.667154,0.9412381,1.310652,-0.06740952,0.9337888,1.440417,-0.06837976
4.446172,5.653515,3.848897,5.196902,-0.7672876,0.644927,0.8155556,-0.7621118,0.7313815,0.8257401
3.850843,5.799859,3.590475,5.630354,-1.183406,0.7379653,0.3197327,-1.175586,0.8215264,0.3229136
3.500098,5.396407,3.831577,5.617072,-1.062166,1.054588,-0.4002552,-1.054407,1.158814,-0.4050486
7.879037,1.93632,8.262113,3.151605,3.661755,0.8076989,-1.034376,3.645618,0.8551794,-1.030546
3.522532,6.105325,2.607823,5.627388,-1.569281,1.770176,0.9205998,-1.554173,1.99362,0.9345824
2.244226,7.10661,3.364708,7.535822,-2.857427,0.7717578,-1.047191,-2.84171,0.8318151,-1.047452
5.795776,4.171421,5.440104,3.661209,1.018665,0.6716883,0.6587009,1.011892,0.7557286,0.6660496
7.043272,3.352277,7.001186,3.262926,2.410183,0.1723626,0.09819031,2.39812,0.2268445,0.09851289
1.219971,7.402752,2.552463,7.734822,-3.353075,1.828504,-0.8484459,-3.332026,1.923072,-0.83779
6.343811,4.250666,5.801701,3.388799,1.394829,0.5039186,1.086624,1.385986,0.5813268,1.097367
5.958842,3.277521,5.874372,3.121311,1.559193,1.196475,0.1652489,1.547853,1.303008,0.1665932
6.030003,2.684481,6.35196,3.345579,1.835665,1.263852,-0.6601677,1.822156,1.371383,-0.6644102
3.980107,4.539504,4.573117,5.067469,-0.300354,1.254868,-0.8301226,-0.2978649,1.393519,-0.8453579
5.459136,3.518146,6.040221,4.365713,1.096518,0.674077,-1.100672,1.089051,0.7623497,-1.113683
3.825611,4.707623,3.989364,4.841636,-0.4750004,1.737929,-0.2080784,-0.470401,1.97778,-0.2132883
7.491673,1.885736,7.697837,2.586027,3.302975,1.191365,-0.5258751,3.285573,1.254677,-0.5219222
2.512271,7.929608,1.829487,7.740427,-3.552582,1.185773,0.4985428,-3.535449,1.244204,0.4940809
4.296535,5.070013,4.288198,5.062949,-0.4558868,0.7176057,0.01177597,-0.4528011,0.8048316,0.01192915
7.078171,2.447794,7.198378,2.776299,2.77235,0.9100656,-0.2866764,2.7568,0.9759318,-0.2860232
6.654556,3.287841,6.487809,2.935719,2.104675,0.708392,0.3639231,2.092077,0.7789069,0.3652413
4.578326,4.802537,4.707392,4.925733,-0.1323166,0.5446321,-0.1972109,-0.1314564,0.6252047,-0.1997459
4.477784,5.522607,4.168883,5.275247,-0.6571121,0.3756202,0.4400778,-0.6530402,0.4494975,0.4451606
6.029864,3.834286,5.718621,3.32342,1.362762,0.811328,0.6037807,1.353594,0.8976253,0.6094382
2.867305,6.443864,3.335489,6.665391,-2.094124,0.7546018,-0.4821815,-2.081372,0.8270167,-0.484008
5.378558,3.667917,5.662763,4.073279,0.9738731,0.7936946,-0.5170288,0.9672046,0.8830696,-0.5229983
2.435976,6.992143,2.278769,6.938939,-2.701996,1.358339,0.1240883,-2.684755,1.447701,0.1235317
3.196536,6.744212,3.432298,6.859098,-2.215958,0.3053179,-0.2594528,-2.20416,0.3641129,-0.2604714
5.505146,3.630453,5.212277,3.168816,1.080803,1.755406,0.5128307,1.070403,1.98966,0.5231332
1.362664,7.806827,2.330698,8.032549,-3.71143,1.655386,-0.6049292,-3.693106,1.727764,-0.5958837
4.047766,5.485372,3.573579,5.145421,-0.8631744,1.140706,0.5939112,-0.8565553,1.256601,0.602324
4.132335,5.408805,3.829067,5.180805,-0.7665977,0.8819411,0.3973179,-0.7611864,0.9774648,0.4024065
5.223999,3.229309,5.507382,3.670087,1.063503,1.635083,-0.4979362,1.053858,1.826882,-0.5068504
6.369754,3.646781,5.822243,2.573668,1.719025,1.461602,1.100822,1.704672,1.602224,1.112541
5.475311,4.14963,5.77724,4.540584,0.8021774,0.164161,-0.5601349,0.7974752,0.2319307,-0.566245
4.054479,5.511213,3.270297,4.962813,-0.8795853,1.688076,0.9362335,-0.8709167,1.919497,0.9573269
6.860505,2.543542,7.132879,3.206406,2.551811,0.7426971,-0.634696,2.537308,0.8072971,-0.6352384
7.047766,1.968365,7.130814,2.247657,2.881508,1.650968,-0.19793,2.862284,1.761758,-0.19625
3.193853,7.487295,2.440885,7.198389,-2.881149,0.632246,0.7074509,-2.866181,0.689097,0.707129
3.257063,6.192964,2.555265,5.854376,-1.749283,1.675537,0.6732368,-1.734021,1.850254,0.679846
3.975054,5.938104,4.001743,5.956003,-1.223259,0.2045312,-0.03516388,-1.216252,0.2695704,-0.03548253
4.780638,5.466689,4.012201,4.809153,-0.4426041,0.7879694,1.109608,-0.4393872,0.8889199,1.126123
4.088569,4.799555,4.198477,4.893521,-0.3980637,1.19801,-0.149353,-0.3949587,1.320712,-0.1518025
4.244631,4.529411,4.367858,4.64509,-0.1574593,1.337603,-0.1736565,-0.1561673,1.478853,-0.1768826
5.775176,4.036494,5.420554,3.510417,1.07373,0.8705397,0.6541872,1.066211,0.9641484,0.6617091
4.118331,4.956167,4.201676,5.025637,-0.4786682,0.9786371,-0.113939,-0.4751841,1.081457,-0.115572
4.317012,5.711297,3.54448,5.152247,-0.8805313,0.9931902,0.998147,-0.8738949,1.102232,1.01221
4.607714,4.91355,4.56633,4.874763,-0.1831932,0.5669649,0.0624733,-0.1819966,0.6481608,0.06327677
7.696566,3.205528,7.336278,2.204374,3.075935,0.7420284,0.9039993,3.060107,0.7976097,0.9026908
5.598609,3.056817,5.991782,3.728426,1.38559,1.205212,-0.7512817,1.375018,1.319686,-0.7595049
7.469813,1.154547,7.875196,2.748378,3.424877,1.749524,-1.047733,3.404071,1.826351,-1.036767
6.281006,2.589331,6.606871,3.302172,2.060707,1.110183,-0.6970673,2.04665,1.200339,-0.6999513
6.679391,3.152525,6.591058,2.960775,2.180103,0.7059289,0.1948061,2.167241,0.7751299,0.1953706
4.027626,6.071241,3.547163,5.763729,-1.297997,0.5180919,0.6009669,-1.289887,0.5930036,0.6065666
3.252552,6.185308,2.712866,5.91934,-1.74361,1.440074,0.5324736,-1.729934,1.5694,0.5365751
7.998631,3.644869,7.592627,2.637224,3.182369,0.1890663,1.053198,3.168315,0.2372291,1.05502
3.243376,7.7028,2.626925,7.464206,-3.065163,0.3700191,0.6032028,-3.050853,0.4206426,0.6031262
3.081664,6.29053,3.985218,6.779091,-1.890812,0.4381332,-1.056763,-1.879632,0.5066491,-1.064219
2.669747,7.893602,3.17589,8.078842,-3.462982,0.2439461,-0.4935799,-3.448838,0.2896132,-0.4931215
6.596177,2.96043,6.838555,3.467049,2.183966,0.51349,-0.5406265,2.171588,0.5775818,-0.5427139
3.156923,7.621921,1.75854,7.156814,-3.02615,1.224243,1.148543,-3.00797,1.291898,1.145616
8.151792,2.860038,7.919014,2.106869,3.657717,0.7691756,0.6266693,3.641993,0.8178598,0.6234873
7.132028,2.932372,7.198422,3.090349,2.655212,0.4181623,-0.1584215,2.641689,0.4741576,-0.1585755
4.044991,5.841185,3.069384,5.213311,-1.120193,1.540781,1.135948,-1.109843,1.725152,1.156806
4.252842,4.902472,3.804172,4.518771,-0.3754673,1.739266,0.5870056,-0.3717229,1.991618,0.6024905
6.983445,2.408157,7.202163,2.9836,2.700918,0.872087,-0.5176773,2.68558,0.9377733,-0.5171083
5.76468,4.828505,5.318011,4.285342,0.6234627,0.08555555,0.8155823,0.6198175,0.1538327,0.8250498
7.774859,1.485644,7.917941,2.11009,3.658551,1.71622,-0.3805466,3.640081,1.799875,-0.3742237
2.215393,7.770209,1.484539,7.594211,-3.485977,1.708007,0.4574966,-3.466762,1.795318,0.4506849
2.350803,6.215672,3.212762,6.590155,-2.085159,1.438849,-0.7956902,-2.069269,1.556533,-0.7992609
4.423595,5.233247,4.194932,5.041441,-0.4919415,0.6420773,0.3243399,-0.4886677,0.7263018,0.3284577
5.391666,3.276044,5.829323,3.955174,1.154899,1.129865,-0.8083096,1.1461,1.242858,-0.8184898
5.828176,2.926373,6.1202,3.471725,1.599586,1.212589,-0.5766563,1.587749,1.321187,-0.5815357
6.559298,2.164242,6.876637,2.991269,2.413182,1.380824,-0.7104836,2.396278,1.479793,-0.7106241
7.330449,1.405643,7.634131,2.553491,3.25517,1.695089,-0.7656517,3.234978,1.783954,-0.7574141
2.391046,6.338941,3.361068,6.76475,-2.169267,1.197486,-0.9262733,-2.154067,1.291217,-0.9299458
4.492991,5.747129,4.221662,5.537595,-0.8073038,0.1091786,0.3899279,-0.8026578,0.1748478,0.3940899
6.191181,3.115644,6.665821,3.976139,1.799837,0.487891,-1.009608,1.788968,0.5586554,-1.017074
4.003866,4.627182,4.712363,5.25226,-0.3388886,1.036737,-1.012438,-0.336242,1.155266,-1.029237
3.426888,7.258621,2.986091,7.061215,-2.571815,0.2413271,0.4699421,-2.559001,0.2954826,0.4711361
3.675858,6.972176,2.678677,6.501893,-2.207134,0.701611,1.051144,-2.193706,0.7724189,1.056104
2.522193,6.848962,2.740847,6.932465,-2.549608,1.043093,-0.1920509,-2.534177,1.11841,-0.1917982
3.962848,5.06195,4.165793,5.222356,-0.6244268,0.9337828,-0.2712555,-0.6199481,1.03307,-0.2749448
2.370495,6.998762,2.628468,7.090293,-2.726414,1.107709,-0.2156143,-2.710213,1.182008,-0.2149322
6.943746,3.210842,6.457246,1.946773,2.387966,1.596319,1.083658,2.369131,1.720567,1.086597
4.917171,4.856718,5.169966,5.112503,0.03714275,0.040592,-0.4200453,0.03692889,0.1065195,-0.4249971
4.029463,5.435128,4.329278,5.660979,-0.8366594,0.385032,-0.4131489,-0.8315023,0.4581757,-0.4176789
4.443173,4.224295,4.847254,4.647446,0.1195135,1.156919,-0.6151485,0.1185701,1.280586,-0.6256806
3.060731,5.845896,3.138961,5.887232,-1.56256,1.407594,-0.08011246,-1.550402,1.536595,-0.08083344
3.903859,5.474502,3.262702,5.037388,-0.9295692,1.68901,0.749897,-0.9206284,1.910274,0.7658157
7.459459,3.06485,7.170574,2.273083,2.906364,0.8221686,0.7055817,2.890639,0.8825165,0.704399
5.022032,4.794348,4.615181,4.366333,0.1406727,0.7506639,0.6443462,0.1396897,0.8435839,0.653484
7.701838,1.54255,8.061576,2.837281,3.576572,1.274561,-0.9524746,3.558678,1.330036,-0.9451175
4.576964,5.435826,3.953926,4.922716,-0.5413342,0.7956906,0.8735639,-0.5374752,0.8924414,0.8858454
6.989481,3.45133,6.792727,3.033146,2.321182,0.3518232,0.4504194,2.308823,0.4105701,0.4519512
3.244225,6.351852,3.515588,6.494643,-1.874763,0.503111,-0.3040504,-1.863815,0.570347,-0.3057274
2.431829,7.917173,2.017569,7.799899,-3.564648,1.080141,0.3098106,-3.54799,1.136829,0.3072012
4.611625,5.387016,4.050973,4.915612,-0.4879417,0.7175101,0.7985344,-0.4845532,0.8091904,0.8094504
5.559289,4.648201,5.240867,4.26225,0.5847855,0.2581001,0.5665741,0.5812447,0.3293743,0.5731667
3.376811,7.97463,2.2767,7.574645,-3.277359,0.5466088,1.037243,-3.261992,0.5966812,1.036581
3.658604,5.844048,4.164222,6.173188,-1.305714,0.3121905,-0.6532001,-1.297969,0.3810534,-0.6592267
6.48137,3.037426,6.904405,3.858576,2.060547,0.3756061,-0.9382949,2.048887,0.4395287,-0.9437749
3.86139,4.293647,4.697377,5.058698,-0.2226563,1.699491,-1.159848,-0.2203171,1.972142,-1.192503
3.477893,5.80565,2.894398,5.476072,-1.363304,1.725726,0.6099682,-1.350614,1.936216,0.6197004
