c1,c2,c3,c4,x,y,z,tx,ty,tz
7.82781,2.80089,7.538779,1.844875,3.355335,1.113043,0.7479477,3.339352,1.15408,0.7402365
4.667485,4.478663,4.457196,4.259062,0.1085548,1.347758,0.3211985,0.1079366,1.435649,0.3198034
3.147883,7.896851,2.728491,7.739234,-3.293171,0.2696762,0.4139712,-3.278193,0.3047564,0.4107513
2.337056,7.011926,1.935599,6.888528,-2.746891,1.799,0.288969,-2.73158,1.885402,0.2858815
5.877964,3.921791,6.179646,4.360966,1.204079,0.05943627,-0.6090946,1.198125,0.1055481,-0.6062634
2.225174,7.390174,1.951367,7.312394,-3.12051,1.505381,0.1927376,-3.103954,1.564045,0.1905941
5.750021,2.463477,6.340989,3.635123,1.697636,1.801052,-1.19508,1.687126,1.910196,-1.1909
2.594801,6.275523,3.143541,6.521584,-2.051804,1.240474,-0.5286446,-2.040575,1.30621,-0.5248094
5.705353,4.970377,5.068271,4.223856,0.4929466,0.3255251,1.148649,0.4904001,0.3768778,1.143947
2.178126,7.464049,2.944957,7.722731,-3.200703,0.8253667,-0.66082,-3.185488,0.8652343,-0.6547565
6.931102,3.186298,6.826323,2.95144,2.379948,0.542211,0.241909,2.36798,0.5880009,0.2402497
5.23677,4.69509,5.334449,4.803796,0.3379326,0.03314948,-0.1728191,0.3362429,0.08132982,-0.1720978
2.89201,7.668253,1.961301,7.367841,-3.167686,1.054129,0.7602501,-3.152399,1.096871,0.7528367
5.041744,4.603572,5.350837,4.940158,0.2654839,0.1393226,-0.5376205,0.2641439,0.1888716,-0.53538
7.147677,2.346687,7.111105,2.232816,2.864143,1.352149,0.08778,2.848897,1.410189,0.08691204
6.695452,3.918151,6.249174,3.09435,1.85199,0.5002896,0.9671822,1.842323,0.5480543,0.9628172
7.572752,1.758699,7.584777,1.809775,3.409042,1.876983,-0.03079224,3.390847,1.950224,-0.03037739
7.545481,2.406285,7.418007,1.970471,3.212898,1.294101,0.3213863,3.196505,1.343603,0.3179089
7.079425,1.495722,7.363607,2.51826,3.00856,1.874648,-0.6923039,2.992567,1.953992,-0.6840749
6.806759,3.792978,6.585713,3.380286,2.006355,0.1272484,0.496172,1.99658,0.1703,0.4933911
5.850519,3.69791,6.398416,4.515052,1.291267,0.1726422,-1.122818,1.284627,0.2189181,-1.118526
4.117591,5.146874,4.784958,5.694873,-0.5990753,0.3875899,-0.9944801,-0.5959846,0.4400549,-0.9902107
3.396646,6.360131,3.644923,6.496116,-1.81628,0.357535,-0.293045,-1.807129,0.4048421,-0.2913761
7.328521,2.08441,7.534328,2.720965,3.100548,1.064887,-0.5148506,3.085154,1.110235,-0.5098141
